date,year,quarter,month,state_code,state_name,vehicle_category,manufacturer,registrations
2024-02-01,2024,Q1,2,AP,Andhra Pradesh,4W,Tata Motors,1500
2024-02-01,2024,Q1,2,AP,Andhra Pradesh,4W,Mahindra,1254
2024-02-01,2024,Q1,2,AP,Andhra Pradesh,4W,Honda,1727
2024-02-01,2024,Q1,2,AP,Andhra Pradesh,4W,Toyota,872
2024-02-01,2024,Q1,2,TS,Telangana,2W,Hero,14185
2024-02-01,2024,Q1,2,TS,Telangana,2W,Honda,10366
2024-02-01,2024,Q1,2,TS,Telangana,2W,Bajaj,4001
2024-02-01,2024,Q1,2,TS,Telangana,2W,TVS,3546
2024-02-01,2024,Q1,2,TS,Telangana,2W,Yamaha,2182
2024-02-01,2024,Q1,2,TS,Telangana,2W,Royal Enfield,909
2024-02-01,2024,Q1,2,TS,Telangana,3W,Bajaj,1500
2024-02-01,2024,Q1,2,TS,Telangana,3W,TVS,1182
2024-02-01,2024,Q1,2,TS,Telangana,3W,Mahindra,836
2024-02-01,2024,Q1,2,TS,Telangana,3W,Piaggio,1200
2024-02-01,2024,Q1,2,TS,Telangana,3W,Force Motors,491
2024-02-01,2024,Q1,2,TS,Telangana,4W,Maruti Suzuki,4774
2024-02-01,2024,Q1,2,TS,Telangana,4W,Hyundai,2546
2024-02-01,2024,Q1,2,TS,Telangana,4W,Tata Motors,1500
2024-02-01,2024,Q1,2,TS,Telangana,4W,Mahindra,1254
2024-02-01,2024,Q1,2,TS,Telangana,4W,Honda,1727
2024-02-01,2024,Q1,2,TS,Telangana,4W,Toyota,872
2024-03-01,2024,Q1,3,DL,Delhi,2W,Hero,12936
2024-03-01,2024,Q1,3,DL,Delhi,2W,Honda,11919
2024-03-01,2024,Q1,3,DL,Delhi,2W,Bajaj,4435
2024-03-01,2024,Q1,3,DL,Delhi,2W,TVS,4019
2024-03-01,2024,Q1,3,DL,Delhi,2W,Yamaha,1894
2024-03-01,2024,Q1,3,DL,Delhi,2W,Royal Enfield,1894
2024-03-01,2024,Q1,3,DL,Delhi,3W,Bajaj,1663
2024-03-01,2024,Q1,3,DL,Delhi,3W,TVS,1339
2024-03-01,2024,Q1,3,DL,Delhi,3W,Mahindra,960
2024-03-01,2024,Q1,3,DL,Delhi,3W,Piaggio,1136
2024-03-01,2024,Q1,3,DL,Delhi,3W,Force Motors,609
2024-03-01,2024,Q1,3,DL,Delhi,4W,Maruti Suzuki,4573
2024-03-01,2024,Q1,3,DL,Delhi,4W,Hyundai,3880
2024-03-01,2024,Q1,3,DL,Delhi,4W,Tata Motors,1455
2024-03-01,2024,Q1,3,DL,Delhi,4W,Mahindra,1441
2024-03-01,2024,Q1,3,DL,Delhi,4W,Honda,1986
2024-03-01,2024,Q1,3,DL,Delhi,4W,Toyota,1515
2024-03-01,2024,Q1,3,MH,Maharashtra,2W,Hero,12936
2024-03-01,2024,Q1,3,MH,Maharashtra,2W,Honda,11919
2024-03-01,2024,Q1,3,MH,Maharashtra,2W,Bajaj,4435
2024-03-01,2024,Q1,3,MH,Maharashtra,2W,TVS,4019
2024-03-01,2024,Q1,3,MH,Maharashtra,2W,Yamaha,1894
2024-03-01,2024,Q1,3,MH,Maharashtra,2W,Royal Enfield,1894
2024-03-01,2024,Q1,3,MH,Maharashtra,3W,Bajaj,1663
2024-03-01,2024,Q1,3,MH,Maharashtra,3W,TVS,1339
2024-03-01,2024,Q1,3,MH,Maharashtra,3W,Mahindra,960
2024-03-01,2024,Q1,3,MH,Maharashtra,3W,Piaggio,1136
2024-03-01,2024,Q1,3,MH,Maharashtra,3W,Force Motors,609
2024-03-01,2024,Q1,3,MH,Maharashtra,4W,Maruti Suzuki,4573
2024-03-01,2024,Q1,3,MH,Maharashtra,4W,Hyundai,3880
2024-03-01,2024,Q1,3,MH,Maharashtra,4W,Tata Motors,1455
2024-03-01,2024,Q1,3,MH,Maharashtra,4W,Mahindra,1441
2024-03-01,2024,Q1,3,MH,Maharashtra,4W,Honda,1986
2024-03-01,2024,Q1,3,MH,Maharashtra,4W,Toyota,1515
2024-03-01,2024,Q1,3,KA,Karnataka,2W,Hero,12936
2024-03-01,2024,Q1,3,KA,Karnataka,2W,Honda,11919
2024-03-01,2024,Q1,3,KA,Karnataka,2W,Bajaj,4435
2024-03-01,2024,Q1,3,KA,Karnataka,2W,TVS,4019
2024-03-01,2024,Q1,3,KA,Karnataka,2W,Yamaha,1894
2024-03-01,2024,Q1,3,KA,Karnataka,2W,Royal Enfield,1894
2024-03-01,2024,Q1,3,KA,Karnataka,3W,Bajaj,1663
2024-03-01,2024,Q1,3,KA,Karnataka,3W,TVS,1339
2024-03-01,2024,Q1,3,KA,Karnataka,3W,Mahindra,960
2024-03-01,2024,Q1,3,KA,Karnataka,3W,Piaggio,1136
2024-03-01,2024,Q1,3,KA,Karnataka,3W,Force Motors,609
2024-03-01,2024,Q1,3,KA,Karnataka,4W,Maruti Suzuki,4573
2024-03-01,2024,Q1,3,KA,Karnataka,4W,Hyundai,3880
2024-03-01,2024,Q1,3,KA,Karnataka,4W,Tata Motors,1455
2024-03-01,2024,Q1,3,KA,Karnataka,4W,Mahindra,1441
2024-03-01,2024,Q1,3,KA,Karnataka,4W,Honda,1986
2024-03-01,2024,Q1,3,KA,Karnataka,4W,Toyota,1515
2024-03-01,2024,Q1,3,TN,Tamil Nadu,2W,Hero,12936
2024-03-01,2024,Q1,3,TN,Tamil Nadu,2W,Honda,11919
2024-03-01,2024,Q1,3,TN,Tamil Nadu,2W,Bajaj,4435
2024-03-01,2024,Q1,3,TN,Tamil Nadu,2W,TVS,4019
2024-03-01,2024,Q1,3,TN,Tamil Nadu,2W,Yamaha,1894
2024-03-01,2024,Q1,3,TN,Tamil Nadu,2W,Royal Enfield,1894
2024-03-01,2024,Q1,3,TN,Tamil Nadu,3W,Bajaj,1663
2024-03-01,2024,Q1,3,TN,Tamil Nadu,3W,TVS,1339
2024-03-01,2024,Q1,3,TN,Tamil Nadu,3W,Mahindra,960
2024-03-01,2024,Q1,3,TN,Tamil Nadu,3W,Piaggio,1136
2024-03-01,2024,Q1,3,TN,Tamil Nadu,3W,Force Motors,609
2024-03-01,2024,Q1,3,TN,Tamil Nadu,4W,Maruti Suzuki,4573
2024-03-01,2024,Q1,3,TN,Tamil Nadu,4W,Hyundai,3880
2024-03-01,2024,Q1,3,TN,Tamil Nadu,4W,Tata Motors,1455
2024-03-01,2024,Q1,3,TN,Tamil Nadu,4W,Mahindra,1441
2024-03-01,2024,Q1,3,TN,Tamil Nadu,4W,Honda,1986
2024-03-01,2024,Q1,3,TN,Tamil Nadu,4W,Toyota,1515
2024-03-01,2024,Q1,3,UP,Uttar Pradesh,2W,Hero,12936
2024-03-01,2024,Q1,3,UP,Uttar Pradesh,2W,Honda,11919
2024-03-01,2024,Q1,3,UP,Uttar Pradesh,2W,Bajaj,4435
2024-03-01,2024,Q1,3,UP,Uttar Pradesh,2W,TVS,4019
2024-03-01,2024,Q1,3,UP,Uttar Pradesh,2W,Yamaha,1894
2024-03-01,2024,Q1,3,UP,Uttar Pradesh,2W,Royal Enfield,1894
2024-03-01,2024,Q1,3,UP,Uttar Pradesh,3W,Bajaj,1663
2024-03-01,2024,Q1,3,UP,Uttar Pradesh,3W,TVS,1339
2024-03-01,2024,Q1,3,UP,Uttar Pradesh,3W,Mahindra,960
2024-03-01,2024,Q1,3,UP,Uttar Pradesh,3W,Piaggio,1136
2024-03-01,2024,Q1,3,UP,Uttar Pradesh,3W,Force Motors,609
2024-03-01,2024,Q1,3,UP,Uttar Pradesh,4W,Maruti Suzuki,4573
2024-03-01,2024,Q1,3,UP,Uttar Pradesh,4W,Hyundai,3880
2024-03-01,2024,Q1,3,UP,Uttar Pradesh,4W,Tata Motors,1455
2024-03-01,2024,Q1,3,UP,Uttar Pradesh,4W,Mahindra,1441
2024-03-01,2024,Q1,3,UP,Uttar Pradesh,4W,Honda,1986
2024-03-01,2024,Q1,3,UP,Uttar Pradesh,4W,Toyota,1515
2024-03-01,2024,Q1,3,GJ,Gujarat,2W,Hero,12936
2024-03-01,2024,Q1,3,GJ,Gujarat,2W,Honda,11919
2024-03-01,2024,Q1,3,GJ,Gujarat,2W,Bajaj,4435
2024-03-01,2024,Q1,3,GJ,Gujarat,2W,TVS,4019
2024-03-01,2024,Q1,3,GJ,Gujarat,2W,Yamaha,1894
2024-03-01,2024,Q1,3,GJ,Gujarat,2W,Royal Enfield,1894
2024-03-01,2024,Q1,3,GJ,Gujarat,3W,Bajaj,1663
2024-03-01,2024,Q1,3,GJ,Gujarat,3W,TVS,1339
2024-03-01,2024,Q1,3,GJ,Gujarat,3W,Mahindra,960
2024-03-01,2024,Q1,3,GJ,Gujarat,3W,Piaggio,1136
2024-03-01,2024,Q1,3,GJ,Gujarat,3W,Force Motors,609
2024-03-01,2024,Q1,3,GJ,Gujarat,4W,Maruti Suzuki,4573
2024-03-01,2024,Q1,3,GJ,Gujarat,4W,Hyundai,3880
2024-03-01,2024,Q1,3,GJ,Gujarat,4W,Tata Motors,1455
2024-03-01,2024,Q1,3,GJ,Gujarat,4W,Mahindra,1441
2024-03-01,2024,Q1,3,GJ,Gujarat,4W,Honda,1986
2024-03-01,2024,Q1,3,GJ,Gujarat,4W,Toyota,1515
2024-03-01,2024,Q1,3,RJ,Rajasthan,2W,Hero,12936
2024-03-01,2024,Q1,3,RJ,Rajasthan,2W,Honda,11919
2024-03-01,2024,Q1,3,RJ,Rajasthan,2W,Bajaj,4435
2024-03-01,2024,Q1,3,RJ,Rajasthan,2W,TVS,4019
2024-03-01,2024,Q1,3,RJ,Rajasthan,2W,Yamaha,1894
2024-03-01,2024,Q1,3,RJ,Rajasthan,2W,Royal Enfield,1894
2024-03-01,2024,Q1,3,RJ,Rajasthan,3W,Bajaj,1663
2024-03-01,2024,Q1,3,RJ,Rajasthan,3W,TVS,1339
2024-03-01,2024,Q1,3,RJ,Rajasthan,3W,Mahindra,960
2024-03-01,2024,Q1,3,RJ,Rajasthan,3W,Piaggio,1136
2024-03-01,2024,Q1,3,RJ,Rajasthan,3W,Force Motors,609
2024-03-01,2024,Q1,3,RJ,Rajasthan,4W,Maruti Suzuki,4573
2024-03-01,2024,Q1,3,RJ,Rajasthan,4W,Hyundai,3880
2024-03-01,2024,Q1,3,RJ,Rajasthan,4W,Tata Motors,1455
2024-03-01,2024,Q1,3,RJ,Rajasthan,4W,Mahindra,1441
2024-03-01,2024,Q1,3,RJ,Rajasthan,4W,Honda,1986
2024-03-01,2024,Q1,3,RJ,Rajasthan,4W,Toyota,1515
2024-03-01,2024,Q1,3,WB,West Bengal,2W,Hero,12936
2024-03-01,2024,Q1,3,WB,West Bengal,2W,Honda,11919
2024-03-01,2024,Q1,3,WB,West Bengal,2W,Bajaj,4435
2024-03-01,2024,Q1,3,WB,West Bengal,2W,TVS,4019
2024-03-01,2024,Q1,3,WB,West Bengal,2W,Yamaha,1894
2024-03-01,2024,Q1,3,WB,West Bengal,2W,Royal Enfield,1894
2024-03-01,2024,Q1,3,WB,West Bengal,3W,Bajaj,1663
2024-03-01,2024,Q1,3,WB,West Bengal,3W,TVS,1339
2024-03-01,2024,Q1,3,WB,West Bengal,3W,Mahindra,960
2024-03-01,2024,Q1,3,WB,West Bengal,3W,Piaggio,1136
2024-03-01,2024,Q1,3,WB,West Bengal,3W,Force Motors,609
2024-03-01,2024,Q1,3,WB,West Bengal,4W,Maruti Suzuki,4573
2024-03-01,2024,Q1,3,WB,West Bengal,4W,Hyundai,3880
2024-03-01,2024,Q1,3,WB,West Bengal,4W,Tata Motors,1455
2024-03-01,2024,Q1,3,WB,West Bengal,4W,Mahindra,1441
2024-03-01,2024,Q1,3,WB,West Bengal,4W,Honda,1986
2024-03-01,2024,Q1,3,WB,West Bengal,4W,Toyota,1515
2024-03-01,2024,Q1,3,AP,Andhra Pradesh,2W,Hero,12936
2024-03-01,2024,Q1,3,AP,Andhra Pradesh,2W,Honda,11919
2024-03-01,2024,Q1,3,AP,Andhra Pradesh,2W,Bajaj,4435
2024-03-01,2024,Q1,3,AP,Andhra Pradesh,2W,TVS,4019
2024-03-01,2024,Q1,3,AP,Andhra Pradesh,2W,Yamaha,1894
2024-03-01,2024,Q1,3,AP,Andhra Pradesh,2W,Royal Enfield,1894
2024-03-01,2024,Q1,3,AP,Andhra Pradesh,3W,Bajaj,1663
2024-03-01,2024,Q1,3,AP,Andhra Pradesh,3W,TVS,1339
2024-03-01,2024,Q1,3,AP,Andhra Pradesh,3W,Mahindra,960
2024-03-01,2024,Q1,3,AP,Andhra Pradesh,3W,Piaggio,1136
2024-03-01,2024,Q1,3,AP,Andhra Pradesh,3W,Force Motors,609
2024-03-01,2024,Q1,3,AP,Andhra Pradesh,4W,Maruti Suzuki,4573
2024-03-01,2024,Q1,3,AP,Andhra Pradesh,4W,Hyundai,3880
2024-03-01,2024,Q1,3,AP,Andhra Pradesh,4W,Tata Motors,1455
2024-03-01,2024,Q1,3,AP,Andhra Pradesh,4W,Mahindra,1441
2024-03-01,2024,Q1,3,AP,Andhra Pradesh,4W,Honda,1986
2024-03-01,2024,Q1,3,AP,Andhra Pradesh,4W,Toyota,1515
2024-03-01,2024,Q1,3,TS,Telangana,2W,Hero,12936
2024-03-01,2024,Q1,3,TS,Telangana,2W,Honda,11919
2024-03-01,2024,Q1,3,TS,Telangana,2W,Bajaj,4435
2024-03-01,2024,Q1,3,TS,Telangana,2W,TVS,4019
2024-03-01,2024,Q1,3,TS,Telangana,2W,Yamaha,1894
2024-03-01,2024,Q1,3,TS,Telangana,2W,Royal Enfield,1894
2024-03-01,2024,Q1,3,TS,Telangana,3W,Bajaj,1663
2024-03-01,2024,Q1,3,TS,Telangana,3W,TVS,1339
2024-03-01,2024,Q1,3,TS,Telangana,3W,Mahindra,960
2024-03-01,2024,Q1,3,TS,Telangana,3W,Piaggio,1136
2024-03-01,2024,Q1,3,TS,Telangana,3W,Force Motors,609
2024-03-01,2024,Q1,3,TS,Telangana,4W,Maruti Suzuki,4573
2024-03-01,2024,Q1,3,TS,Telangana,4W,Hyundai,3880
2024-03-01,2024,Q1,3,TS,Telangana,4W,Tata Motors,1455
2024-03-01,2024,Q1,3,TS,Telangana,4W,Mahindra,1441
2024-03-01,2024,Q1,3,TS,Telangana,4W,Honda,1986
2024-03-01,2024,Q1,3,TS,Telangana,4W,Toyota,1515
2024-04-01,2024,Q2,4,DL,Delhi,2W,Hero,14643
2024-04-01,2024,Q2,4,DL,Delhi,2W,Honda,8448
2024-04-01,2024,Q2,4,DL,Delhi,2W,Bajaj,6382
2024-04-01,2024,Q2,4,DL,Delhi,2W,TVS,4224
2024-04-01,2024,Q2,4,DL,Delhi,2W,Yamaha,2909
2024-04-01,2024,Q2,4,DL,Delhi,2W,Royal Enfield,938
2024-04-01,2024,Q2,4,DL,Delhi,3W,Bajaj,2393
2024-04-01,2024,Q2,4,DL,Delhi,3W,TVS,1408
2024-04-01,2024,Q2,4,DL,Delhi,3W,Mahindra,1652
2024-04-01,2024,Q2,4,DL,Delhi,3W,Piaggio,732
2024-04-01,2024,Q2,4,DL,Delhi,3W,Force Motors,544
2024-04-01,2024,Q2,4,DL,Delhi,4W,Maruti Suzuki,2816
2024-04-01,2024,Q2,4,DL,Delhi,4W,Hyundai,2346
2024-04-01,2024,Q2,4,DL,Delhi,4W,Tata Motors,1689
2024-04-01,2024,Q2,4,DL,Delhi,4W,Mahindra,2478
2024-04-01,2024,Q2,4,DL,Delhi,4W,Honda,1408
2024-04-01,2024,Q2,4,DL,Delhi,4W,Toyota,1652
2024-04-01,2024,Q2,4,MH,Maharashtra,2W,Hero,14643
2024-04-01,2024,Q2,4,MH,Maharashtra,2W,Honda,8448
2024-04-01,2024,Q2,4,MH,Maharashtra,2W,Bajaj,6382
2024-04-01,2024,Q2,4,MH,Maharashtra,2W,TVS,4224
2024-04-01,2024,Q2,4,MH,Maharashtra,2W,Yamaha,2909
2024-04-01,2024,Q2,4,MH,Maharashtra,2W,Royal Enfield,938
2024-04-01,2024,Q2,4,MH,Maharashtra,3W,Bajaj,2393
2024-04-01,2024,Q2,4,MH,Maharashtra,3W,TVS,1408
2024-04-01,2024,Q2,4,MH,Maharashtra,3W,Mahindra,1652
2024-04-01,2024,Q2,4,MH,Maharashtra,3W,Piaggio,732
2024-04-01,2024,Q2,4,MH,Maharashtra,3W,Force Motors,544
2024-04-01,2024,Q2,4,MH,Maharashtra,4W,Maruti Suzuki,2816
2024-04-01,2024,Q2,4,MH,Maharashtra,4W,Hyundai,2346
2024-04-01,2024,Q2,4,MH,Maharashtra,4W,Tata Motors,1689
2024-04-01,2024,Q2,4,MH,Maharashtra,4W,Mahindra,2478
2024-04-01,2024,Q2,4,MH,Maharashtra,4W,Honda,1408
2024-04-01,2024,Q2,4,MH,Maharashtra,4W,Toyota,1652
2024-04-01,2024,Q2,4,KA,Karnataka,2W,Hero,14643
2024-04-01,2024,Q2,4,KA,Karnataka,2W,Honda,8448
2024-04-01,2024,Q2,4,KA,Karnataka,2W,Bajaj,6382
2024-04-01,2024,Q2,4,KA,Karnataka,2W,TVS,4224
2024-04-01,2024,Q2,4,KA,Karnataka,2W,Yamaha,2909
2024-04-01,2024,Q2,4,KA,Karnataka,2W,Royal Enfield,938
2024-04-01,2024,Q2,4,KA,Karnataka,3W,Bajaj,2393
2024-04-01,2024,Q2,4,KA,Karnataka,3W,TVS,1408
2024-04-01,2024,Q2,4,KA,Karnataka,3W,Mahindra,1652
2024-04-01,2024,Q2,4,KA,Karnataka,3W,Piaggio,732
2024-04-01,2024,Q2,4,KA,Karnataka,3W,Force Motors,544
2024-04-01,2024,Q2,4,KA,Karnataka,4W,Maruti Suzuki,2816
2024-04-01,2024,Q2,4,KA,Karnataka,4W,Hyundai,2346
2024-04-01,2024,Q2,4,KA,Karnataka,4W,Tata Motors,1689
2024-04-01,2024,Q2,4,KA,Karnataka,4W,Mahindra,2478
2024-04-01,2024,Q2,4,KA,Karnataka,4W,Honda,1408
2024-04-01,2024,Q2,4,KA,Karnataka,4W,Toyota,1652
2024-04-01,2024,Q2,4,TN,Tamil Nadu,2W,Hero,14643
2024-04-01,2024,Q2,4,TN,Tamil Nadu,2W,Honda,8448
2024-04-01,2024,Q2,4,TN,Tamil Nadu,2W,Bajaj,6382
2024-04-01,2024,Q2,4,TN,Tamil Nadu,2W,TVS,4224
2024-04-01,2024,Q2,4,TN,Tamil Nadu,2W,Yamaha,2909
2024-04-01,2024,Q2,4,TN,Tamil Nadu,2W,Royal Enfield,938
2024-04-01,2024,Q2,4,TN,Tamil Nadu,3W,Bajaj,2393
2024-04-01,2024,Q2,4,TN,Tamil Nadu,3W,TVS,1408
2024-04-01,2024,Q2,4,TN,Tamil Nadu,3W,Mahindra,1652
2024-04-01,2024,Q2,4,TN,Tamil Nadu,3W,Piaggio,732
2024-04-01,2024,Q2,4,TN,Tamil Nadu,3W,Force Motors,544
2024-04-01,2024,Q2,4,TN,Tamil Nadu,4W,Maruti Suzuki,2816
2024-04-01,2024,Q2,4,TN,Tamil Nadu,4W,Hyundai,2346
2024-04-01,2024,Q2,4,TN,Tamil Nadu,4W,Tata Motors,1689
2024-04-01,2024,Q2,4,TN,Tamil Nadu,4W,Mahindra,2478
2024-04-01,2024,Q2,4,TN,Tamil Nadu,4W,Honda,1408
2024-04-01,2024,Q2,4,TN,Tamil Nadu,4W,Toyota,1652
2024-04-01,2024,Q2,4,UP,Uttar Pradesh,2W,Hero,14643
2024-04-01,2024,Q2,4,UP,Uttar Pradesh,2W,Honda,8448
2024-04-01,2024,Q2,4,UP,Uttar Pradesh,2W,Bajaj,6382
2024-04-01,2024,Q2,4,UP,Uttar Pradesh,2W,TVS,4224
2024-04-01,2024,Q2,4,UP,Uttar Pradesh,2W,Yamaha,2909
2024-04-01,2024,Q2,4,UP,Uttar Pradesh,2W,Royal Enfield,938
2024-04-01,2024,Q2,4,UP,Uttar Pradesh,3W,Bajaj,2393
2024-04-01,2024,Q2,4,UP,Uttar Pradesh,3W,TVS,1408
2024-04-01,2024,Q2,4,UP,Uttar Pradesh,3W,Mahindra,1652
2024-04-01,2024,Q2,4,UP,Uttar Pradesh,3W,Piaggio,732
2024-04-01,2024,Q2,4,UP,Uttar Pradesh,3W,Force Motors,544
2024-04-01,2024,Q2,4,UP,Uttar Pradesh,4W,Maruti Suzuki,2816
2024-04-01,2024,Q2,4,UP,Uttar Pradesh,4W,Hyundai,2346
2024-04-01,2024,Q2,4,UP,Uttar Pradesh,4W,Tata Motors,1689
2024-04-01,2024,Q2,4,UP,Uttar Pradesh,4W,Mahindra,2478
2024-04-01,2024,Q2,4,UP,Uttar Pradesh,4W,Honda,1408
2024-04-01,2024,Q2,4,UP,Uttar Pradesh,4W,Toyota,1652
2024-04-01,2024,Q2,4,GJ,Gujarat,2W,Hero,14643
2024-04-01,2024,Q2,4,GJ,Gujarat,2W,Honda,8448
2024-04-01,2024,Q2,4,GJ,Gujarat,2W,Bajaj,6382
2024-04-01,2024,Q2,4,GJ,Gujarat,2W,TVS,4224
2024-04-01,2024,Q2,4,GJ,Gujarat,2W,Yamaha,2909
2024-04-01,2024,Q2,4,GJ,Gujarat,2W,Royal Enfield,938
2024-04-01,2024,Q2,4,GJ,Gujarat,3W,Bajaj,2393
2024-04-01,2024,Q2,4,GJ,Gujarat,3W,TVS,1408
2024-04-01,2024,Q2,4,GJ,Gujarat,3W,Mahindra,1652
2024-04-01,2024,Q2,4,GJ,Gujarat,3W,Piaggio,732
2024-04-01,2024,Q2,4,GJ,Gujarat,3W,Force Motors,544
2024-04-01,2024,Q2,4,GJ,Gujarat,4W,Maruti Suzuki,2816
2024-04-01,2024,Q2,4,GJ,Gujarat,4W,Hyundai,2346
2024-04-01,2024,Q2,4,GJ,Gujarat,4W,Tata Motors,1689
2024-04-01,2024,Q2,4,GJ,Gujarat,4W,Mahindra,2478
2024-04-01,2024,Q2,4,GJ,Gujarat,4W,Honda,1408
2024-04-01,2024,Q2,4,GJ,Gujarat,4W,Toyota,1652
2024-04-01,2024,Q2,4,RJ,Rajasthan,2W,Hero,14643
2024-04-01,2024,Q2,4,RJ,Rajasthan,2W,Honda,8448
2024-04-01,2024,Q2,4,RJ,Rajasthan,2W,Bajaj,6382
2024-04-01,2024,Q2,4,RJ,Rajasthan,2W,TVS,4224
2024-04-01,2024,Q2,4,RJ,Rajasthan,2W,Yamaha,2909
2024-04-01,2024,Q2,4,RJ,Rajasthan,2W,Royal Enfield,938
2024-04-01,2024,Q2,4,RJ,Rajasthan,3W,Bajaj,2393
2024-04-01,2024,Q2,4,RJ,Rajasthan,3W,TVS,1408
2024-04-01,2024,Q2,4,RJ,Rajasthan,3W,Mahindra,1652
2024-04-01,2024,Q2,4,RJ,Rajasthan,3W,Piaggio,732
2024-04-01,2024,Q2,4,RJ,Rajasthan,3W,Force Motors,544
2024-04-01,2024,Q2,4,RJ,Rajasthan,4W,Maruti Suzuki,2816
2024-04-01,2024,Q2,4,RJ,Rajasthan,4W,Hyundai,2346
2024-04-01,2024,Q2,4,RJ,Rajasthan,4W,Tata Motors,1689
2024-04-01,2024,Q2,4,RJ,Rajasthan,4W,Mahindra,2478
2024-04-01,2024,Q2,4,RJ,Rajasthan,4W,Honda,1408
2024-04-01,2024,Q2,4,RJ,Rajasthan,4W,Toyota,1652
2024-04-01,2024,Q2,4,WB,West Bengal,2W,Hero,14643
2024-04-01,2024,Q2,4,WB,West Bengal,2W,Honda,8448
2024-04-01,2024,Q2,4,WB,West Bengal,2W,Bajaj,6382
2024-04-01,2024,Q2,4,WB,West Bengal,2W,TVS,4224
2024-04-01,2024,Q2,4,WB,West Bengal,2W,Yamaha,2909
2024-04-01,2024,Q2,4,WB,West Bengal,2W,Royal Enfield,938
2024-04-01,2024,Q2,4,WB,West Bengal,3W,Bajaj,2393
2024-04-01,2024,Q2,4,WB,West Bengal,3W,TVS,1408
2024-04-01,2024,Q2,4,WB,West Bengal,3W,Mahindra,1652
2024-04-01,2024,Q2,4,WB,West Bengal,3W,Piaggio,732
2024-04-01,2024,Q2,4,WB,West Bengal,3W,Force Motors,544
2024-04-01,2024,Q2,4,WB,West Bengal,4W,Maruti Suzuki,2816
2024-04-01,2024,Q2,4,WB,West Bengal,4W,Hyundai,2346
2024-04-01,2024,Q2,4,WB,West Bengal,4W,Tata Motors,1689
2024-04-01,2024,Q2,4,WB,West Bengal,4W,Mahindra,2478
2024-04-01,2024,Q2,4,WB,West Bengal,4W,Honda,1408
2024-04-01,2024,Q2,4,WB,West Bengal,4W,Toyota,1652
2024-04-01,2024,Q2,4,AP,Andhra Pradesh,2W,Hero,14643
2024-04-01,2024,Q2,4,AP,Andhra Pradesh,2W,Honda,8448
2024-04-01,2024,Q2,4,AP,Andhra Pradesh,2W,Bajaj,6382
2024-04-01,2024,Q2,4,AP,Andhra Pradesh,2W,TVS,4224
2024-04-01,2024,Q2,4,AP,Andhra Pradesh,2W,Yamaha,2909
2024-04-01,2024,Q2,4,AP,Andhra Pradesh,2W,Royal Enfield,938
2024-04-01,2024,Q2,4,AP,Andhra Pradesh,3W,Bajaj,2393
2024-04-01,2024,Q2,4,AP,Andhra Pradesh,3W,TVS,1408
2024-04-01,2024,Q2,4,AP,Andhra Pradesh,3W,Mahindra,1652
2024-04-01,2024,Q2,4,AP,Andhra Pradesh,3W,Piaggio,732
2024-04-01,2024,Q2,4,AP,Andhra Pradesh,3W,Force Motors,544
2024-04-01,2024,Q2,4,AP,Andhra Pradesh,4W,Maruti Suzuki,2816
2024-04-01,2024,Q2,4,AP,Andhra Pradesh,4W,Hyundai,2346
2024-04-01,2024,Q2,4,AP,Andhra Pradesh,4W,Tata Motors,1689
2024-04-01,2024,Q2,4,AP,Andhra Pradesh,4W,Mahindra,2478
2024-04-01,2024,Q2,4,AP,Andhra Pradesh,4W,Honda,1408
2024-04-01,2024,Q2,4,AP,Andhra Pradesh,4W,Toyota,1652
2024-04-01,2024,Q2,4,TS,Telangana,2W,Hero,14643
2024-04-01,2024,Q2,4,TS,Telangana,2W,Honda,8448
2024-04-01,2024,Q2,4,TS,Telangana,2W,Bajaj,6382
2024-04-01,2024,Q2,4,TS,Telangana,2W,TVS,4224
2024-04-01,2024,Q2,4,TS,Telangana,2W,Yamaha,2909
2024-04-01,2024,Q2,4,TS,Telangana,2W,Royal Enfield,938
2024-04-01,2024,Q2,4,TS,Telangana,3W,Bajaj,2393
2024-04-01,2024,Q2,4,TS,Telangana,3W,TVS,1408
2024-04-01,2024,Q2,4,TS,Telangana,3W,Mahindra,1652
2024-04-01,2024,Q2,4,TS,Telangana,3W,Piaggio,732
2024-04-01,2024,Q2,4,TS,Telangana,3W,Force Motors,544
2024-04-01,2024,Q2,4,TS,Telangana,4W,Maruti Suzuki,2816
2024-04-01,2024,Q2,4,TS,Telangana,4W,Hyundai,2346
2024-04-01,2024,Q2,4,TS,Telangana,4W,Tata Motors,1689
2024-04-01,2024,Q2,4,TS,Telangana,4W,Mahindra,2478
2024-04-01,2024,Q2,4,TS,Telangana,4W,Honda,1408
2024-04-01,2024,Q2,4,TS,Telangana,4W,Toyota,1652
2024-05-01,2024,Q2,5,DL,Delhi,2W,Hero,12584
2024-05-01,2024,Q2,5,DL,Delhi,2W,Honda,5720
2024-05-01,2024,Q2,5,DL,Delhi,2W,Bajaj,7054
2024-05-01,2024,Q2,5,DL,Delhi,2W,TVS,4719
2024-05-01,2024,Q2,5,DL,Delhi,2W,Yamaha,3050
2024-05-01,2024,Q2,5,DL,Delhi,2W,Royal Enfield,1382
2024-05-01,2024,Q2,5,DL,Delhi,3W,Bajaj,2645
2024-05-01,2024,Q2,5,DL,Delhi,3W,TVS,1573
